V1	V2
0.178674728105189	-0.122496206680572
-0.00451214722223539	0.00185499776687143
-0.062301964708456	0.151483099965166
-0.282525585034781	0.0799796644144889
-0.00504230222204697	-0.127316974357009
-0.0401092967951398	-0.0243984635465911
-0.0575191457327167	-0.0112033700086366
0.0440253650568522	-0.219508357982239
0.0575017190246735	-0.20748436924748
-0.131334883680866	0.0381519867370439
-0.0929424034965378	-0.181428707919676
-0.0481166080762778	0.158427867884855
0.0717525818831301	0.184185351290992
0.078974160445257	-0.0377072008025411
-0.156661276623385	0.0372567162828759
-0.116083241508312	-0.00671357941451674
0.0667322265269449	-0.0801219528845714
0.154332838380176	-0.00484792161207848
0.00018886257856855	-0.0770038539650068
-0.0667376724593019	0.0367545028916604
0.109060433037068	0.123369838172104
-0.0390617224302919	0.0309425355249991
0.0812890623233637	-0.00219652381432773
0.157321885718031	-0.198299829658613
0.0610337638883868	0.108318627225026
0.0119856069229994	0.00178529166339805
0.0597697806739871	0.049963566109413
-0.074156651805396	0.0108983754859526
-0.0166203562767993	-0.0971663260004384
-0.0577757357335094	-0.0237437365348105
-0.0247649424835491	0.038053706501726
-0.0592463605158706	-0.0356198450141113
-0.0344264792382985	-0.0984281988053179
-0.0399200826493744	0.147651592031815
0.0125417136951231	-0.000234783847600819
0.0130706829212686	-0.138351334345685
0.0154224595459987	-0.0847175208098279
0.148629380572682	-0.0280081121056111
-0.141813677288556	-0.00640893175920611
0.144503763242706	-0.00276025284899845
-0.0142470301333385	0.177822288954504
-0.136903481117689	-0.0850601435812172
-0.022613316206423	-0.0487136640584084
0.0289097697686403	-0.0142483910057894
0.108999151868709	0.129899533773036
-0.115885050857074	0.0733796081483129
0.0293543978269471	-0.069998610688325
0.0218533385058107	-0.102785207667745
-0.176254265266089	0.0460191184861668
-0.125968931867869	-0.0743206069069474
0.0440126154628162	-0.105373615160181
0.0759658304425243	0.108727532709795
0.117075708440798	0.0732369392468006
0.0709749955366451	0.11040200174092
0.0320957076236033	0.117764886840874
0.00188711739109803	-0.00449336122728124
0.128590844240782	-0.0630206203490741
-0.0774409265478452	-0.0290766648706019
-0.0200398260565997	0.159626595011087
0.0558036162280951	0.111782060085899
-0.156614325071365	-0.010804077262631
0.142872646816658	0.0372200151332274
-0.062724344435282	0.00209448731948895
-0.0123100192610549	0.0507985627720883
0.23817204979931	-0.0509010667633757
-0.0979993766651441	-0.202321925069456
-0.0600820556374583	-0.132084426785503
0.15835515279129	-0.214647568939093
-0.115138553949591	-0.0230236635627638
-0.0459971304759777	-0.0840777531232302
0.0490346583935536	0.0200001541325107
0.0617161814801902	-0.103450243473714
0.0545070927699755	0.023430243565263
0.0317315745447722	0.08813190547693
0.14857713305756	0.0911082074322098
0.103373531072847	-0.0841234093953193
0.0717963633006014	0.00178984791400249
-0.0636122640582312	-0.00880173265094563
-0.0904061756321726	0.132906633156465
-0.174831946012795	0.0223953774351977
0.0777624536393524	0.139854072941568
-0.209127995964699	-0.118933449615655
0.0998315502165142	0.00646819661176639
0.22211846834644	0.00139367031845887
-0.100530417692605	-0.0181397394467795
-0.0711516565451297	0.157578276710278
-0.0437146977395541	0.133995274399194
0.0834779719035205	0.00278830565805011
-0.100433939047599	-0.164401521850393
-0.0181912941387036	0.137442117018459
-0.0554853360405883	0.085139325412891
-0.0159803824523146	-0.0168300574635592
0.161665644100202	0.140463097994693
-0.109228547724516	0.204489060435317
0.0229920152240467	-0.00048832119631106
0.037793947552132	0.00226456456922547
0.0885240766764001	0.040642375958634
-0.150758265967204	-0.214177212268646
0.124333806112524	0.0341177180463219
0.0360486122261126	-0.00149324696509811
