V1	V2
0	0.00649141862020589
0.475053552081925	0
0.0408548578137035	0.0367048509648181
-0.208486181373371	0.0153338458300709
-0.056000801258876	0
0.440634861198597	0
-0.322259257236305	0
0	-0.0177560248199271
0.208015656511481	0.0187202149970488
0.0702308001374167	0
0.0870790640063543	0
-0.277363307696653	0
0.0847193773301685	0
0.260716570367107	0.0236830901614431
0.149188172784848	0
-0.146102615976677	0
0.0817151278108379	0
0.306604483397619	0
-0.143117820171236	0
0.212573230489446	0
0	0
0.0781301701183304	0
-0.0543091279501546	0
-0.0309402897153598	-0.0241770189629327
0	-0.0284141223969874
0	-0.323628179176628
0.00816795015136723	0.350565567317323
0	-0.109545058443066
0.00962272478234743	-0.0637020492402719
0	0.451757333269373
0	0.35877336825369
0	-0.219599362168109
0	0.262765637649628
0	0
0	0
0.00696436711558922	-0.264698282039029
0	0
0	-0.115032472966448
0	0
0	0.169689634391017
0	0.148639404522713
0	-0.153708267465647
0	-0.138043534386904
0	0.074919632083135
0	0.107406876442621
0	0
0	0.140699900232122
0	0.0644322044707973
0	0.241529371742923
0	-0.16029061562719
