V1	V2
0.173585168108893	-0.114444572096401
-0.00431710572712618	-0.0165215854494946
-0.0635020554275536	0.170196459726253
-0.277517582727953	0.114268511470427
-0.0043402307247046	-0.0939917003226393
-0.0349243106150865	-0.0235608055504825
-0.0569245197443082	-0.0216961562211614
0.0458125490158575	-0.226016059795609
0.0549016851639788	-0.197588633405375
-0.136056951495086	0.0652309957289975
-0.0920188181772527	-0.203825468737394
-0.0474640476316988	0.192572441037599
0.0628278661121884	0.217185712441275
0.0837497664940429	-0.0837747727410508
-0.158986171700556	0.0249459698979623
-0.108730407064839	-0.0169635978032707
0.0719514271126841	-0.0763225289492327
0.15026310328013	0.00269123642996495
0.00283041495607886	-0.0970985955634297
-0.0681774274094742	0.00630602273132497
0.110044420892133	0.185268538083319
-0.0411642227828618	-0.0446264280967922
0.0733700139604381	-0.0232593566274806
0.163947631946539	-0.182553656967039
0.0596161655477226	0.0664517728385665
0.0120033594145924	-0.0191798207165102
0.0562705731384867	0.0452702196763343
-0.0703205537846322	0.0189645563484034
-0.0066511293545131	-0.150885805028738
-0.0587379295090005	0.00417122535236428
-0.0268536930057805	0.029418603909777
-0.0670638321290489	-0.0394128265894726
-0.0331882684321422	-0.0809677977583782
-0.04451414471644	0.112374791089933
0.0163286844475549	0.0466619657526038
0.013776031835362	-0.125711979799111
0.0103429950600365	-0.0996626740513041
0.151225037629326	-0.032712748618062
-0.138907090330126	-0.000110682834006429
0.14348396869982	-0.00420522623670303
-0.0144122800324598	0.199640386132155
-0.139503206379375	-0.0545407339698191
-0.0243633472972639	-0.0345237027806843
0.0270507002177092	0.0115667851075395
0.100943243661188	0.123074636198358
-0.111437018767789	0.0450739092093934
0.0354111984372104	-0.0251993561595527
0.0106802670031118	-0.070700405643217
-0.17268455118579	0.0313956362349721
-0.126429717106748	-0.0883461125830849
0.0483957680929129	-0.102216720051637
0.0872407492057026	0.0749402934260571
0.119322719909313	0.0693621725176808
0.0665406026272698	0.114885288799977
0.0300914912673277	0.117421317994362
0.00673108396402644	-0.0413090259593199
0.131738928875252	-0.0101508595296439
-0.0788087064398146	-0.0489173461785624
-0.0136840812382312	0.129153744378135
0.0529036214746843	0.0757513661877739
-0.152749999517254	0.0368051866610024
0.149268424838274	0.0508812496840618
-0.0636920191508107	-0.0152365337890136
-0.0119962386689436	0.0818024681403566
0.239231801519399	-0.0669037792615551
-0.0988520855359556	-0.161354128571688
-0.0603045289020856	-0.141451528530372
0.160441595616672	-0.176772403845002
-0.115954213579165	-0.0328908364689528
-0.050653378776234	-0.0663695969035255
0.0482040654486439	0.00360298735890461
0.0611157912601276	-0.0912824043767395
0.0640882353557385	0.0459549247357314
0.0412509824161727	0.0856464181472244
0.153851135723187	0.0504412963436695
0.0979068322064204	-0.0369304710771133
0.0792649570060031	0.00853215700852327
-0.0646617629820359	-0.0346390874103055
-0.0841223280807242	0.127832104664252
-0.180600208410243	-0.0285794940279221
0.0682568041343401	0.144642225708687
-0.211697923153509	-0.141750808613783
0.0869942749272316	0.00549323249912855
0.226809544216954	-0.0633979652491845
-0.105812858153718	-0.0261990433756197
-0.0772913027250952	0.144750140848464
-0.0486920057173966	0.165513366037749
0.0822765950036678	-0.00256607198532744
-0.0995462082573295	-0.196929306683791
-0.0207458895588305	0.118373539497421
-0.0637120189081745	0.0617109093479515
-0.0114652062399783	0.00163650202266555
0.152870938259305	0.163074040888031
-0.110342528697228	0.191575705871939
0.0278008752473275	0.00888135398398404
0.0349122232030648	0.0588050658205336
0.086968823185654	0.0701719284168006
-0.149451467242604	-0.169816190263036
0.116834206546728	-0.00272593633550491
0.0414867011174492	-0.0277300815327695
