V1	V2	V3	V4
0.0644936540745741	0.0663210739226145	-0.0029555309858102	0.0370009505687229
0.0478163380651483	0.0599950016432244	0.0137254764251975	-0.0460255872851251
0.0602940147709005	0.0693719529265094	0.0117437875204996	-0.0268563148111988
0.0564019912844559	0.0985543425940878	0.0102357467246655	-0.0631166530382523
0.0893306151576031	0.0901517256476878	0.02380050263128	-0.134049829798772
0.0643773705013864	0.0551050685999382	0.010766864340277	0.0428152662888939
0.0350815545233447	0.0249975928800607	0.00237841426045467	0.0031783323126477
0.0503292801870213	0.0167907296988019	0.0281612872529312	-0.0297071483861123
0.0439573277366966	0.0176621333322015	0.0247792187216182	-0.0208632110166204
0.0729900495594866	0.0518990635863593	0.0157280264433363	0.00949936665111962
0.059700855152378	0.0573862272888927	0.0061842109896542	0.0560993084492214
0.0440691971701884	0.0123906186283224	0.0317711519820569	-0.0385354583880868
0.0727865446163647	-0.0322240638812449	0.0487223403443449	-0.0577931494773643
0.0630226316393532	0.0582766506740148	-0.00290015580911685	-0.0477142805515487
0.0576040864655804	0.0554597748241361	-0.00196046915211658	0.0149826021984143
0.062957189715579	0.0977800521983831	-0.00157526660182547	-0.0277703468863743
0.0508972965898267	0.0690169515786485	-0.00232975249023368	-0.0272281216167881
0.0459198464096758	0.0377633160651878	-0.0201508556681383	0.0291260144788073
0.0415029870612119	0.0544425163539941	0.00273586727583921	0.0144544211079957
0.0660077649020432	-0.044563298090806	-0.0589042942217856	-0.0534121133436192
0.0671835191175885	0.120279544124942	0.00616450675826583	0.000126101830255638
0.067235132004539	0.0501909332460716	-0.0732112215983447	-0.00780061918435688
0.0571138881717642	0.0783164279927102	-0.00139561796199623	-0.0520872118139115
0.0662160429952253	0.0134066207392079	-0.0230075535945031	0.0475256402944767
0.0574950654826787	0.0738837730589618	-0.000711651291454776	0.0369669141308195
0.0694160403105592	0.0936084509294394	0.00969655712689241	0.0383453872995477
0.071968049455183	0.0643476188602719	-0.00574064753040843	0.116532949262592
0.0699625653260127	0.080874478572225	0.00265244153233147	0.0915145991665514
0.0615563458100878	0.0528412320986891	-0.0209922295376969	0.0969566268617574
0.0613279651738189	0.0552848810427609	-0.0172039611207273	0.0598649658504172
0.0861144739651811	0.135013013572153	-0.0195413799741462	0.0115898643377919
0.0701371388658228	-0.0629173824641999	-0.0487278460284152	0.0523873523754386
0.0742091434553231	-0.0505436565024394	-0.0148544703385538	0.0405834418933514
0.0702703014968281	0.00967809926303164	-0.0734003950216237	-0.0340340985723302
0.0734126674430206	-0.149748369933258	-0.228143205204222	-0.141771019797102
0.0600342790578248	-0.013548268050719	0.0199457856704269	-0.0127710024657484
0.0669146628170269	-0.0173626511195008	-0.0708215139078458	-0.0422726910109586
0.0697325406491833	-0.0707156927039335	0.0919784541964219	-0.046787702031217
0.0714070643000028	-0.0548731292923645	0.0918595631588031	-0.0360709289756408
0.0869360842582555	-0.169710267862067	-0.172617625140477	-0.142252771842116
0.0699681855238571	-0.0560336058483255	-0.10800091974668	0.036760510105816
0.0767637966790802	-0.147364936015066	0.113325071569862	-1.60875631055671e-05
0.0634679535884938	-0.0835608225823294	-0.0177190756216472	0.0271850787787037
0.0761393707298839	-0.057628961231184	-0.0452059093748226	0.0223467619183058
0.078005850756774	-0.0918816556104243	0.0901770718069708	0.111566014900448
0.055468309197476	0.0519551835432578	-0.0202819615652706	0.0850299480203378
0.0926137922569068	-0.101897786674296	0.018394293912248	0.0271085987551443
0.0662102561414192	-0.0420341505362756	0.0249875187819445	0.0107733757678038
0.0798410033023419	-0.0428443637183568	0.0794634597413473	-0.0252599793157237
0.0745769045114591	-0.0496177817502104	0.0053435925266152	-0.0136497182888327
0.0799587295713081	-0.0959844348446766	0.082138275518654	-0.0995717437426514
0.0714653249348899	-0.0549150787501069	0.00930293384490861	-0.0941012528210767
0.0943344031356396	-0.0990616072139122	0.172162361566267	-0.0712524230646567
0.0660927587003775	-0.117312317748823	0.0576479667245098	0.00133863796249451
0.0862506739407185	-0.0442701502813233	0.0781663251893753	0.0286599175338616
0.0727922191329122	-0.0432384310884792	0.0641615527287501	-0.0785992541554504
0.0805349651781521	-0.141847972034382	0.0154630804712889	-0.0219602801667173
0.0684906606639196	-0.0635489121898867	0.0164279803467156	0.0319395784062068
0.0758740573388188	-0.0515887150545932	-0.0489767705231724	-0.0382554150580427
0.0596514331630892	-0.0292954692774588	-0.0130954041084692	0.0679621595689018
0.152789740710474	-0.0262372988192274	-0.0137602386185169	0.363682280750121
0.0764673691292977	-0.0210433922693277	-0.0624266187025659	0.0551705935372047
0.0745110652782854	0.0748083174385267	0.0304697678814241	-0.0399285739456223
0.111052654851515	-0.0868252871993392	-0.33407278112675	-0.0216815984254283
0.0834445892121939	-0.104878305429619	0.185888829921609	-0.185227211794728
0.0765585241861882	-0.0485760148140066	0.0082993580213627	0.0102036766283404
0.0725709676104008	-0.0406461740565752	0.0115858811356629	-0.0293444727625742
0.083818937121259	-0.112633292674832	0.124363394237315	-0.0228542067682613
0.070371526138398	-0.0356760585562153	-0.0748867049074169	0.043911738165615
0.0604581385969084	-0.0465024319830939	-0.148573158246931	-0.0192165050189935
0.0737564144957205	-0.0393692338206069	-0.0805155033467893	0.0509396689061006
0.0639108081004847	-0.0235743220965114	-0.157153083440937	-0.115885836349855
0.0742721295061669	-0.0150454409576687	0.0206794749161617	-0.102404484290064
0.0776030919054066	-0.0240621557019596	0.100177763602201	-0.0810492900316935
0.0717549701727252	-0.0243434584468355	-0.0502258433034433	-0.0313266844287433
0.0744619148712939	-0.0783375495575331	0.0862911581026735	0.0586477751677209
0.0628089992138634	0.116079854637871	0.021018072204559	-0.0847496510892198
0.0793393376631557	-0.0546146758079495	-0.0115167275717909	-0.0391696989244417
0.0805268861471129	-0.0293606294025017	-0.127171288897341	-0.116555167975852
0.0788927417887632	0.0199727089712805	0.0223745347764729	-0.0692015035414531
0.0790896792864609	-0.0105446766239885	0.0707176714962892	-0.0560665813527964
0.0761020592537864	-0.0403150435396931	0.0185042664759688	0.0663593715463093
0.0563592568192902	-0.0540468056406951	0.0457222931271656	0.102642339968337
0.0730241733856835	-0.00681350438827494	0.026908509029299	0.0419209981409893
0.0778370347250978	-0.0534242253598991	-0.0263750018555506	-0.0138970850390734
0.0938670406415062	-0.13603321795009	-0.184458220701493	-0.160328818803777
0.0611963045095175	-0.0402633253592657	0.0440993496905238	0.0242702090011587
0.0768505947822021	-0.0394594586360193	0.0473718615353637	-0.0341549231170053
0.0871215492310418	-0.0206330565022901	0.032288433396144	-0.00612391494886793
0.0834242870712095	0.0268915523404494	0.0195654915243639	-0.0632485243810543
0.0970428916568992	-0.0160986767961331	0.133572423937668	-0.147549086783751
0.0859586205030269	-0.127991264819711	-0.160317756011425	-0.146501133333471
0.0838600888807414	-0.106232865096227	0.141322134210073	0.00136573822395146
0.0793424182111614	-0.0790955276558021	0.126902656152288	-0.0467268901985051
0.0712728663554162	0.00454811031056114	0.0223090674654881	0.0142714176503028
0.0697748262782243	0.0183430544127908	-0.00157165202793898	0.0153863480802738
0.0807980070329576	-0.0422058100849222	0.0670074273865707	0.0172119939134238
0.0674627979151629	-0.0699641923642162	0.0447113529474513	0.0963980907127588
0.0733502926528315	-0.0617683404316813	0.0822554393304101	-0.0120818673861021
0.063781360005648	-0.0268309235040921	0.0854358108209944	-0.043340248457184
0.090776516068807	-0.0912919561236485	-0.0239462263420013	0.0456600087885556
0.0772680688268496	0.0621283467084685	-0.0123052707098334	-0.0871402796789004
0.0864900528844346	0.0234860746514706	0.0174989914006463	-0.00506744488385394
0.0634269999049226	-0.0210918680399341	0.0457779228355721	0.00019134708784318
0.0763249077587042	-0.0810593428832366	-0.181445766826286	-0.0419200974904647
0.0564239279578773	0.0198581784177961	0.0301023368469048	-0.0297202775173543
0.0494550160636538	0.058016380602428	0.0178665012535938	-0.0654047571346149
0.0634744806242837	0.0222635202090503	0.0310389103991922	0.0395541080149156
0.0737904707743606	-0.0843888690862892	0.111739880995828	0.0638024233353367
0.0658409448995443	-0.0421612700133615	0.0698903568586699	0.0390572288643973
0.050281103602841	0.00434113284325371	0.0353561102750378	-0.0256021279845323
0.072284397306668	0.017211056917363	0.005677410672923	-0.0549663659764568
0.0828986140647545	-0.12177890127842	0.0292021173588884	0.00542400645868079
0.0622706991765826	-0.0552940801422344	0.0462200341838584	-0.038509305361729
0.0720206473852181	-0.0204451030068221	0.0399944369333937	-0.00079917313151331
0.0782496632517973	0.0148647768706996	-0.0579473740857049	-0.0363482184273247
0.0522671095301574	-0.0213695653620572	0.050763565274135	-0.0134996802230832
0.0553777469030349	-0.0333002573447111	0.0126251445059676	0.0382620449138166
0.0839237295933136	-0.0846317192462815	0.0185919009365873	0.0279899789607525
0.0906746011477949	-0.123997244574117	-0.0469285076589277	0.0343559150654104
0.0957821045731677	-0.0492606060063911	0.0673408259120685	0.0747456663125824
0.0809611589562045	-0.0467107025766833	-0.0223537743467385	0.144718774224048
0.0995583509689349	-0.0941108813322541	-0.136973429788977	0.129855713923266
0.107492241870193	-0.0879296857249225	0.0766454660809921	0.0659680085506957
0.0987268694260214	0.0931672163417104	-0.0547709703075747	-0.00962959726496079
0.077363370552232	-0.0716549637977564	-0.00373843596107662	0.139444894867731
0.0643851594685852	-0.058922610697527	0.0139420540539155	0.0496094161802832
0.0577667343832412	-0.0270284852009296	0.0188174651991417	0.115659714476708
