V1	V2
0.177887204231294	-0.134052122295684
-0.00436262686788564	-0.0186839426714924
-0.0627777419375883	0.156194466890285
-0.281953424552343	0.0955468642623715
-0.00430777661672866	-0.101460364420689
-0.0402550146384391	-0.0151899035615356
-0.0584441446691485	-0.022867472401097
0.0440506261053014	-0.232303015139132
0.0579183164891646	-0.195013946572782
-0.131279989791058	0.0515190271509893
-0.092149157194398	-0.196281079212745
-0.0485950413055635	0.186902088823028
0.0711857368242296	0.184750540466712
0.0791414679593228	-0.0623769325278443
-0.156318610055013	0.0278367754690426
-0.116278214898138	-0.0210572792978886
0.0673096765484245	-0.0893294854160611
0.154543835973095	-0.00560777938453077
-0.000916756800098551	-0.0828367025339957
-0.0664628676940776	0.0304238925550539
0.109354554501308	0.169830651546427
-0.0386460991854976	-0.0209216974441759
0.0807421235083505	-0.0241990249971664
0.157791619642484	-0.18642641261033
0.0614966337459296	0.0965539241363623
0.0111906589469058	-0.0183080405972749
0.0591027064070988	0.0500099252098408
-0.0737308336466764	-0.00143993507549667
-0.0155501728533012	-0.141637521696977
-0.0584487061029276	-0.0147876476530928
-0.0242332921578562	0.0249572641185327
-0.0597291407943149	-0.0456333994849636
-0.0331522410157048	-0.0844998582766118
-0.0404997407137527	0.118136344887472
0.013394544880769	0.0191733807945493
0.0127713583635969	-0.139641741690523
0.0154497151936035	-0.108277603088699
0.149295910603631	-0.0196565222856164
-0.141559282428815	0.00539376009189925
0.144125788179628	0.00891408718384736
-0.0144714715057944	0.188793070129093
-0.137112679140087	-0.0702462195152583
-0.0237438116483011	-0.0539255120515218
0.0298756458383991	-0.00347859094833701
0.107789752435042	0.117807180388479
-0.116005717272541	0.0604787992004232
0.0298130375018301	-0.0447182779780288
0.0225535620118404	-0.0686976599985398
-0.176182086685879	0.0469753590181462
-0.126464269663106	-0.0647813286997405
0.0443491612568113	-0.115866608460657
0.075164526527276	0.105217471428156
0.117915502478136	0.0726200116871033
0.0708890560245526	0.10433419216983
0.0326942526237312	0.141769370471244
0.00164324413023319	-0.0356017112565429
0.128235710543597	-0.0384828901824425
-0.0772360723065086	-0.0416275968986615
-0.0186775382095316	0.132901105741898
0.0555602861123715	0.104033140036001
-0.156912505341073	0.00406097640717657
0.142539287476314	0.0360915838788637
-0.0635134804220124	-0.00313100140645114
-0.0117489731026797	0.0570710243346332
0.237870764975383	-0.0665814886312912
-0.0984173501498895	-0.188407850641769
-0.0589811654681352	-0.122812262677567
0.15844051308885	-0.202382690478913
-0.114895375835668	-0.0191338151365058
-0.0458702900983923	-0.0777861870073246
0.0489234416404259	0.0241840641465539
0.0619405623709463	-0.0856019122793411
0.0549047047633131	0.0478205971049229
0.0315674267636544	0.0973785700326734
0.149075214337075	0.0626387320751716
0.104001483426477	-0.0570842085819142
0.0713465715433977	-0.00653038630690834
-0.063050715000993	-0.0163835609412593
-0.0908969961422881	0.122676527230786
-0.175230820650929	-0.01300884192887
0.078682192942891	0.149716455048695
-0.208605866758445	-0.129265209972353
0.0990609666567833	-0.00141921632732894
0.222640986925263	-0.0288630880454354
-0.100296022907084	0.00100781496683344
-0.0716243217236054	0.156540367039563
-0.0443677569980163	0.15923827766184
0.0835472602657173	0.00687020346029343
-0.0999206583271387	-0.177519767173718
-0.0190302337624416	0.123443114595371
-0.0566425986336267	0.0523000316373777
-0.0166797082015704	-0.00309424988756731
0.161431279223498	0.145467945954391
-0.108935984516276	0.206961783434395
0.0234361236022792	0.0167746315996604
0.0373706019127418	0.03658020688882
0.088287959437048	0.0565371227738374
-0.15141177826976	-0.186998176084433
0.12396238614667	0.0236055385622126
0.0369452007877028	-0.00787742838662673
